Word1	Word2	Similarity
calumniabatur	calumpniabitur	0.8571428571428572
dicitur	ducitur	0.8571428571428572
ailwini	alwini	0.8571428571428572
wilemum	wilemus	0.8571428571428572
demenii	demenio	0.8571428571428572
tenuere	tenure	0.8571428571428572
kenouil	cenouil	0.8571428571428572
sorore	sororem	0.8571428571428572
sanare	sanaret	0.8571428571428572
maiorem	maiorum	0.8571428571428572
mclxxxu	mclxxu	0.8571428571428572
anotare	anotase	0.8571428571428572
tengham	wengham	0.8571428571428572
tengham	tenham	0.8571428571428572
mclxxxu	clxxxu	0.8571428571428572
gutlaci	gudlaci	0.8571428571428572
edwaker	edwacer	0.8571428571428572
urgenti	argenti	0.8571428571428572
mclxxxu	mclxxxi	0.8571428571428572
oxenefordscira	oxenefordsire	0.8571428571428572
fecerim	fecerit	0.8571428571428572
oxenefordscira	oxenfordshira	0.8571428571428572
liberis	liberi	0.8571428571428572
rohesia	rohesie	0.8571428571428572
debetis	debitis	0.8571428571428572
linleia	pinleia	0.8571428571428572
linleia	linlega	0.8571428571428572
sumonitionis	sumonitionibus	0.8571428571428572
nititur	nitatur	0.8571428571428572
ualamus	talamus	0.8571428571428572
ualamus	ualemus	0.8571428571428572
homagio	humagio	0.8571428571428572
modeste	moleste	0.8571428571428572
initio	inditio	0.8571428571428572
malhum	malhgum	0.8571428571428572
macelum	macelam	0.8571428571428572
asultus	asultu	0.8571428571428572
supramemorate	supramemoratis	0.8571428571428572
miserat	miserit	0.8571428571428572
comites	comitem	0.8571428571428572
extremi	extremo	0.8571428571428572
anotare	notare	0.8571428571428572
mclxxxu	mclxxuu	0.8571428571428572
pontio	pontiuo	0.8571428571428572
fecerim	fecerem	0.8571428571428572
recongnitionem	recognitiones	0.8571428571428572
amisit	admisit	0.8571428571428572
mazuras	masuras	0.8571428571428572
recongnitionem	recognitione	0.8571428571428572
abcesit	acesit	0.8571428571428572
romuara	romara	0.8571428571428572
fecerim	feceris	0.8571428571428572
fecerim	feceram	0.8571428571428572
supramemorate	supramemoratas	0.8571428571428572
supramemorate	supramemoratum	0.8571428571428572
anglam	angliam	0.8571428571428572
gutlaci	cutlaci	0.8571428571428572
gutlaci	gutlaco	0.8571428571428572
ceisnei	ceisnet	0.8571428571428572
ceisnei	caisnei	0.8571428571428572
ceisnei	ceinei	0.8571428571428572
comites	comitis	0.8571428571428572
comites	comitet	0.8571428571428572
comites	comite	0.8571428571428572
ceisnei	cesnei	0.8571428571428572
cantebrigesira	cantebrigscira	0.8571428571428572
homagio	homagii	0.8571428571428572
heltone	beltone	0.8571428571428572
aposito	aposita	0.8571428571428572
writela	writele	0.8571428571428572
fornham	forham	0.8571428571428572
fornham	tornham	0.8571428571428572
malebe	malerbe	0.8571428571428572
iurdano	iurdan	0.8571428571428572
iurdano	iordano	0.8571428571428572
aposito	posito	0.8571428571428572
omitant	amitant	0.8571428571428572
omitant	mitant	0.8571428571428572
curuila	turuila	0.8571428571428572
curuila	uruila	0.8571428571428572
aposito	oposito	0.8571428571428572
aposito	apositi	0.8571428571428572
octabis	octabas	0.8571428571428572
ebrardi	ebraudi	0.8571428571428572
ebrardi	ebrardo	0.8571428571428572
tenebar	tenebat	0.8571428571428572
gornaio	gornai	0.8571428571428572
tenebar	tenebam	0.8571428571428572
gornaio	gurnaio	0.8571428571428572
gornaio	gornaco	0.8571428571428572
conuersionem	conuersationem	0.8571428571428572
baileol	baileul	0.8571428571428572
baileol	bailol	0.8571428571428572
ebrardi	eurardi	0.8571428571428572
writela	writel	0.8571428571428572
taleuaz	taleuas	0.8571428571428572
cultum	cultrum	0.8571428571428572
probate	probare	0.8571428571428572
homagio	homagia	0.8571428571428572
cliftun	clifton	0.8571428571428572
monbrai	molbrai	0.8571428571428572
cultum	ocultum	0.8571428571428572
monbrai	mombrai	0.8571428571428572
goduino	goduina	0.8571428571428572
goduino	godwino	0.8571428571428572
monbrai	moubrai	0.8571428571428572
liberis	liberas	0.8571428571428572
supramemorate	supramemoratam	0.8571428571428572
solent	soleant	0.8571428571428572
probate	probata	0.8571428571428572
elwinus	alwinus	0.8571428571428572
consilo	consulo	0.8571428571428572
ueretur	uexetur	0.8571428571428572
uiuerem	uiderem	0.8571428571428572
garsias	garsius	0.8571428571428572
uiuerem	uiueret	0.8571428571428572
uiuerem	uiuere	0.8571428571428572
elwinus	wlwinus	0.8571428571428572
probate	probat	0.8571428571428572
elwinus	edwinus	0.8571428571428572
solent	soluent	0.8571428571428572
tornham	turnham	0.8571428571428572
tornham	fornham	0.8571428571428572
liberis	liberos	0.8571428571428572
extremi	extrema	0.8571428571428572
extremi	extreme	0.8571428571428572
guidoni	guidone	0.8571428571428572
humilis	humili	0.8571428571428572
locarum	locorum	0.8571428571428572
gerardi	geraldi	0.8571428571428572
eisdem	eiusdem	0.8571428571428572
arondel	arundel	0.8571428571428572
eisdem	euisdem	0.8571428571428572
inmunem	imunem	0.8571428571428572
aliique	aliaque	0.8571428571428572
rexerit	rexerat	0.8571428571428572
cesabat	cesabit	0.8571428571428572
gurnaio	gurnai	0.8571428571428572
gurnaio	gornaio	0.8571428571428572
alicui	alicubi	0.8571428571428572
deping	depingo	0.8571428571428572
asartum	esartum	0.8571428571428572
asartum	sartum	0.8571428571428572
grangis	grangie	0.8571428571428572
uiuagio	uiuario	0.8571428571428572
dacwrt	dacewrt	0.8571428571428572
sandale	sandal	0.8571428571428572
prolati	prolata	0.8571428571428572
prolati	prelati	0.8571428571428572
nepotem	neptem	0.8571428571428572
nepotem	nepotes	0.8571428571428572
nepotem	nepotum	0.8571428571428572
bruarii	bruaria	0.8571428571428572
dolemus	solemus	0.8571428571428572
motura	moltura	0.8571428571428572
obierit	oberit	0.8571428571428572
heltone	helton	0.8571428571428572
udardi	oudardi	0.8571428571428572
capelis	capelas	0.8571428571428572
canalem	analem	0.8571428571428572
hertfordescira	hertfordscire	0.8571428571428572
hertfordescira	herefordscira	0.8571428571428572
hertfordescira	heortfordscira	0.8571428571428572
hertfordescira	hortfordscira	0.8571428571428572
hertfordescira	herefordesira	0.8571428571428572
ocupat	ocupati	0.8571428571428572
nostlai	nostla	0.8571428571428572
ocupat	ocupant	0.8571428571428572
clameum	clamum	0.8571428571428572
ocupat	ocupata	0.8571428571428572
ocupat	ocupato	0.8571428571428572
alatas	ablatas	0.8571428571428572
demenio	decenio	0.8571428571428572
demenio	demenii	0.8571428571428572
grangis	grandis	0.8571428571428572
cristescerciam	cristescurcia	0.8571428571428572
gerardi	girardi	0.8571428571428572
grangis	grangia	0.8571428571428572
gerardi	geradi	0.8571428571428572
gerardi	gerardo	0.8571428571428572
obierit	abierit	0.8571428571428572
nepotem	nepote	0.8571428571428572
insulam	insula	0.8571428571428572
insulam	insulas	0.8571428571428572
uiuiano	uiuiani	0.8571428571428572
rogero	rogerio	0.8571428571428572
maximas	maxima	0.8571428571428572
maximas	maximis	0.8571428571428572
diuiso	diuisio	0.8571428571428572
octauis	octauas	0.8571428571428572
liberis	literis	0.8571428571428572
oxenefordscira	oxenefordsir	0.8571428571428572
germina	germin	0.8571428571428572
religio	remigio	0.8571428571428572
colati	colatis	0.8571428571428572
decedat	decebat	0.8571428571428572
decedat	decidat	0.8571428571428572
gifardo	gifardi	0.8571428571428572
gifardo	girardo	0.8571428571428572
gifardo	gifard	0.8571428571428572
ouentun	oueltun	0.8571428571428572
ouentun	ofentun	0.8571428571428572
latona	lactona	0.8571428571428572
redere	rederem	0.8571428571428572
redere	rederet	0.8571428571428572
tornato	tornaco	0.8571428571428572
mclxxxu	mcxxxu	0.8571428571428572
mclxxxu	mclxxx	0.8571428571428572
anotare	anotari	0.8571428571428572
tolneo	toloneo	0.8571428571428572
rogero	roggero	0.8571428571428572
aliqui	aliquid	0.8571428571428572
turnham	tornham	0.8571428571428572
denuntiatione	denunciationem	0.8571428571428572
ceisnet	ceisnei	0.8571428571428572
uiuiano	uiuian	0.8571428571428572
sufiolc	sufolc	0.8571428571428572
quietationem	adquietationem	0.8571428571428572
ilarii	hilarii	0.8571428571428572
fidelem	fidele	0.8571428571428572
fidelem	fideles	0.8571428571428572
habitu	habitus	0.8571428571428572
habitu	habitum	0.8571428571428572
denuntiatione	renuntiationem	0.8571428571428572
bruarii	fruarii	0.8571428571428572
quietationem	acquietationem	0.8571428571428572
aliqui	aliquis	0.8571428571428572
octauis	octabis	0.8571428571428572
octauis	octaui	0.8571428571428572
pultrel	putrel	0.8571428571428572
turnham	burnham	0.8571428571428572
integro	itegro	0.8571428571428572
integro	integri	0.8571428571428572
integro	integra	0.8571428571428572
liberis	libris	0.8571428571428572
rogero	frogero	0.8571428571428572
integro	integre	0.8571428571428572
concedentibus	contendentibus	0.8571428571428572
iustus	iustius	0.8571428571428572
ebrardi	ebraldi	0.8571428571428572
welensi	welens	0.8571428571428572
debitis	debitus	0.8571428571428572
ueniens	uenient	0.8571428571428572
ingham	ingeham	0.8571428571428572
debitis	debiti	0.8571428571428572
carnuto	canuto	0.8571428571428572
carnuto	cornuto	0.8571428571428572
mulier	muliere	0.8571428571428572
ualebat	ualeat	0.8571428571428572
ualebat	uolebat	0.8571428571428572
ualebat	alebat	0.8571428571428572
leuesbi	reuesbi	0.8571428571428572
tetinge	tetinga	0.8571428571428572
semitas	semita	0.8571428571428572
semitas	semitam	0.8571428571428572
semitas	semitis	0.8571428571428572
halenes	hakenes	0.8571428571428572
benigne	benigno	0.8571428571428572
procuratoribus	procuratoris	0.8571428571428572
codrici	godrici	0.8571428571428572
confirmationi	confirmationem	0.8571428571428572
bartona	martona	0.8571428571428572
stanes	estanes	0.8571428571428572
confirmationi	confirmationum	0.8571428571428572
ricilda	ricilde	0.8571428571428572
ricilda	ricolda	0.8571428571428572
ricilda	rikilda	0.8571428571428572
ingham	wingham	0.8571428571428572
petitu	petitur	0.8571428571428572
pascuis	pascuas	0.8571428571428572
masagia	masagii	0.8571428571428572
stanton	standon	0.8571428571428572
stanton	swanton	0.8571428571428572
stanton	tanton	0.8571428571428572
bildwas	buldwas	0.8571428571428572
bildwas	bilewas	0.8571428571428572
codrici	codric	0.8571428571428572
debitis	debitos	0.8571428571428572
diuisio	diuisis	0.8571428571428572
stanton	stantun	0.8571428571428572
eudonem	eudone	0.8571428571428572
diuisio	diuisit	0.8571428571428572
diuisio	diuisim	0.8571428571428572
diuisio	diuiso	0.8571428571428572
oblatam	oblatum	0.8571428571428572
oblatam	oblatas	0.8571428571428572
oblatam	oblata	0.8571428571428572
puteham	puleham	0.8571428571428572
bolbec	bolebec	0.8571428571428572
masagia	mesagia	0.8571428571428572
iuniore	iuniori	0.8571428571428572
iuniore	iunior	0.8571428571428572
futuro	futuros	0.8571428571428572
bolbec	bolbece	0.8571428571428572
westwd	westwde	0.8571428571428572
masagia	masagio	0.8571428571428572
ricilda	ricild	0.8571428571428572
daltona	altona	0.8571428571428572
daltona	haltona	0.8571428571428572
daltona	waltona	0.8571428571428572
capient	capiunt	0.8571428571428572
capient	capiant	0.8571428571428572
bertune	pertune	0.8571428571428572
bertune	bertun	0.8571428571428572
bartona	bertona	0.8571428571428572
bertune	bertone	0.8571428571428572
bertune	mertune	0.8571428571428572
bertune	bertuna	0.8571428571428572
bertune	burtune	0.8571428571428572
tribus	turibus	0.8571428571428572
tribus	toribus	0.8571428571428572
capient	capiet	0.8571428571428572
decanus	decanis	0.8571428571428572
decanus	decanum	0.8571428571428572
uedasto	uedasti	0.8571428571428572
sepius	sepibus	0.8571428571428572
wapente	wapent	0.8571428571428572
quandiu	quamdiu	0.8571428571428572
adquieuerunt	adquietauerunt	0.8571428571428572
bartona	bortona	0.8571428571428572
bartona	burtona	0.8571428571428572
bartona	baltona	0.8571428571428572
bartona	barton	0.8571428571428572
sildona	wildona	0.8571428571428572
waltefo	waltef	0.8571428571428572
coleton	moleton	0.8571428571428572
uenient	ueniant	0.8571428571428572
uenient	ueniet	0.8571428571428572
pelicia	felicia	0.8571428571428572
confirmationi	confirmationes	0.8571428571428572
daltona	daltuna	0.8571428571428572
daltona	daltone	0.8571428571428572
daltona	maltona	0.8571428571428572
daltona	baltona	0.8571428571428572
daltona	dultona	0.8571428571428572
quitos	quietos	0.8571428571428572
quitos	quintos	0.8571428571428572
partiti	partita	0.8571428571428572
bartona	gartona	0.8571428571428572
uiuenti	uiuente	0.8571428571428572
stanes	stantes	0.8571428571428572
uenient	ueniunt	0.8571428571428572
godiuam	godiua	0.8571428571428572
decanus	decanos	0.8571428571428572
barton	bartona	0.8571428571428572
bartona	bamtona	0.8571428571428572
pateric	kateric	0.8571428571428572
uenient	ueniens	0.8571428571428572
stabili	stabuli	0.8571428571428572
stabili	stabile	0.8571428571428572
pateric	patric	0.8571428571428572
haseleg	hasele	0.8571428571428572
uenient	uendent	0.8571428571428572
pascuis	pascis	0.8571428571428572
wiceton	wicetun	0.8571428571428572
alardum	acardum	0.8571428571428572
decimus	ducimus	0.8571428571428572
decimus	fecimus	0.8571428571428572
minores	minoris	0.8571428571428572
safrido	safredo	0.8571428571428572
briewer	brewer	0.8571428571428572
safrido	sefrido	0.8571428571428572
safrido	safridi	0.8571428571428572
minores	minore	0.8571428571428572
salcei	salceio	0.8571428571428572
recognoscendam	cognoscendam	0.8571428571428572
briewer	briwer	0.8571428571428572
hetleia	herleia	0.8571428571428572
codeham	coueham	0.8571428571428572
codeham	cobeham	0.8571428571428572
codeham	bodeham	0.8571428571428572
coldigh	coldig	0.8571428571428572
briewer	briewes	0.8571428571428572
neutone	neutona	0.8571428571428572
neutone	newtone	0.8571428571428572
codeham	coteham	0.8571428571428572
infangeneteor	infangneneteof	0.8571428571428572
neutone	neuton	0.8571428571428572
infangeneteor	infangeneteofh	0.8571428571428572
infangeneteor	infangheneteof	0.8571428571428572
infangeneteor	infangenehteof	0.8571428571428572
infangeneteor	hinfangeneteof	0.8571428571428572
decimus	dicimus	0.8571428571428572
decimus	decimas	0.8571428571428572
catalam	catala	0.8571428571428572
decimus	decimis	0.8571428571428572
alardum	alardus	0.8571428571428572
placita	placiti	0.8571428571428572
placita	placito	0.8571428571428572
bliburc	bliburg	0.8571428571428572
bliburc	blibur	0.8571428571428572
mautebi	maudebi	0.8571428571428572
asignem	asignes	0.8571428571428572
asignem	asignet	0.8571428571428572
octabis	octauis	0.8571428571428572
mautebi	maltebi	0.8571428571428572
wilton	wiltona	0.8571428571428572
wilton	wiltone	0.8571428571428572
meriani	meriuni	0.8571428571428572
minores	minorem	0.8571428571428572
sareberiensi	saresberiensis	0.8571428571428572
welensi	walensi	0.8571428571428572
hugonem	hugone	0.8571428571428572
iudicel	iudicet	0.8571428571428572
placiti	placita	0.8571428571428572
placiti	placito	0.8571428571428572
decimus	dedimus	0.8571428571428572
decimus	decimum	0.8571428571428572
iudicel	iudices	0.8571428571428572
iudicel	iudicem	0.8571428571428572
iudicel	iudice	0.8571428571428572
infangeneteor	infangueneteof	0.8571428571428572
codeham	coseham	0.8571428571428572
codeham	wodeham	0.8571428571428572
codeham	coleham	0.8571428571428572
uestium	testium	0.8571428571428572
wiceton	wicton	0.8571428571428572
uestium	uestrum	0.8571428571428572
wiceton	witeton	0.8571428571428572
tinegat	tineat	0.8571428571428572
militem	milites	0.8571428571428572
militem	militum	0.8571428571428572
militem	miltem	0.8571428571428572
militem	milite	0.8571428571428572
incurat	incuret	0.8571428571428572
astela	castela	0.8571428571428572
fratre	fratrer	0.8571428571428572
fratre	fratres	0.8571428571428572
fratre	fratrem	0.8571428571428572
estlepe	estlece	0.8571428571428572
estlepe	estcepe	0.8571428571428572
estlepe	estlee	0.8571428571428572
decebat	dicebat	0.8571428571428572
decebat	decedat	0.8571428571428572
decebat	debebat	0.8571428571428572
comitem	comitum	0.8571428571428572
comitem	comitet	0.8571428571428572
comitem	comite	0.8571428571428572
comitem	comites	0.8571428571428572
catalam	catalum	0.8571428571428572
debitis	debetis	0.8571428571428572
maiori	maioris	0.8571428571428572
guastis	uastis	0.8571428571428572
nolent	nolente	0.8571428571428572
codeham	dodeham	0.8571428571428572
lioneam	lineam	0.8571428571428572
optente	optentu	0.8571428571428572
apelase	apelare	0.8571428571428572
faraham	fakaham	0.8571428571428572
hostia	hostiam	0.8571428571428572
hostia	hostiar	0.8571428571428572
toties	totiens	0.8571428571428572
edwine	eadwine	0.8571428571428572
alneti	alnetis	0.8571428571428572
angliam	anglam	0.8571428571428572
tutela	tutelam	0.8571428571428572
hominum	dominum	0.8571428571428572
oswaldeshenges	oswaldesengas	0.8571428571428572
angliam	anglia	0.8571428571428572
malhgum	malhum	0.8571428571428572
sansoni	sansone	0.8571428571428572
exaquii	exaquio	0.8571428571428572
debitis	debitas	0.8571428571428572
sansoni	samsoni	0.8571428571428572
sansoni	sanson	0.8571428571428572
croili	croilei	0.8571428571428572
hominum	hominem	0.8571428571428572
wircest	wincest	0.8571428571428572
heltone	heldone	0.8571428571428572
capelis	capels	0.8571428571428572
soluat	soluant	0.8571428571428572
ciuilis	ciuili	0.8571428571428572
caisnei	ceisnei	0.8571428571428572
caisnei	caisne	0.8571428571428572
conuersationis	conuersatione	0.8571428571428572
conuersationis	conuersionis	0.8571428571428572
gloucestresire	gloucestersire	0.8571428571428572
caisnei	caisnai	0.8571428571428572
euadere	suadere	0.8571428571428572
mortis	mortuis	0.8571428571428572
lincolniascira	lincolnscira	0.8571428571428572
rohardi	rohaidi	0.8571428571428572
lincolniascira	lincolnescira	0.8571428571428572
sopitam	sopita	0.8571428571428572
glecestrasira	glecestrescira	0.8571428571428572
caisnei	casnei	0.8571428571428572
sopitam	sopitas	0.8571428571428572
sopitam	sopitum	0.8571428571428572
transquilitati	tranquilitatis	0.8571428571428572
auxilii	auxilia	0.8571428571428572
transquilitati	tranquilitate	0.8571428571428572
auxilii	auxilio	0.8571428571428572
heriete	heriet	0.8571428571428572
atione	ratione	0.8571428571428572
atione	actione	0.8571428571428572
diuinia	diuini	0.8571428571428572
meminot	maminot	0.8571428571428572
conuersationis	conuersationem	0.8571428571428572
fatigationis	fatigationibus	0.8571428571428572
diuinia	diuinis	0.8571428571428572
doueliz	douelic	0.8571428571428572
isnardo	ignardo	0.8571428571428572
hereui	hereuei	0.8571428571428572
hereui	hereuii	0.8571428571428572
romara	romuara	0.8571428571428572
romara	roumara	0.8571428571428572
romara	rolmara	0.8571428571428572
colecestrense	colecestriensi	0.8571428571428572
salebi	scalebi	0.8571428571428572
rolandi	roland	0.8571428571428572
rolandi	rolando	0.8571428571428572
salebi	salebia	0.8571428571428572
oudardi	odardi	0.8571428571428572
oudardi	udardi	0.8571428571428572
maioris	maiores	0.8571428571428572
colnere	colere	0.8571428571428572
efectus	electus	0.8571428571428572
fecere	fecerem	0.8571428571428572
dolenti	dolensi	0.8571428571428572
auribus	auibus	0.8571428571428572
auribus	turibus	0.8571428571428572
auribus	iuribus	0.8571428571428572
prebeat	prebet	0.8571428571428572
aratrum	fratrum	0.8571428571428572
aratrum	aratum	0.8571428571428572
maxima	maximas	0.8571428571428572
diuinia	diuina	0.8571428571428572
seruire	seruare	0.8571428571428572
heltone	haltone	0.8571428571428572
rainald	reinald	0.8571428571428572
ansgoti	ansgodi	0.8571428571428572
liquere	loquere	0.8571428571428572
bentona	bertona	0.8571428571428572
gaudet	gaudent	0.8571428571428572
conuersatione	conuersationis	0.8571428571428572
eilwini	eilwin	0.8571428571428572
wluetus	aluetus	0.8571428571428572
pinleia	linleia	0.8571428571428572
sifredo	safredo	0.8571428571428572
eilwini	ailwini	0.8571428571428572
bubewit	bubwit	0.8571428571428572
suitini	switini	0.8571428571428572
rodbert	robert	0.8571428571428572
ansgoti	ansgot	0.8571428571428572
derlei	derleia	0.8571428571428572
gaudet	gaudeat	0.8571428571428572
sifredo	sifredi	0.8571428571428572
gaudet	gaudete	0.8571428571428572
sifredo	sefredo	0.8571428571428572
frontis	fontis	0.8571428571428572
ansgoti	angoti	0.8571428571428572
timorem	timore	0.8571428571428572
adhesit	adhesi	0.8571428571428572
serlone	serloni	0.8571428571428572
serlone	sermone	0.8571428571428572
arcidiaconus	arcidiaconatus	0.8571428571428572
ansgoti	ansgoto	0.8571428571428572
atione	datione	0.8571428571428572
redacta	redacto	0.8571428571428572
seruire	seruite	0.8571428571428572
ibario	hibario	0.8571428571428572
inlanda	inland	0.8571428571428572
inlanda	ilanda	0.8571428571428572
neptis	nepotis	0.8571428571428572
lubenho	lubeho	0.8571428571428572
lubenho	lobenho	0.8571428571428572
areines	reines	0.8571428571428572
clamat	clamata	0.8571428571428572
clamat	clamant	0.8571428571428572
stokes	stockes	0.8571428571428572
stokes	estokes	0.8571428571428572
akarias	acarias	0.8571428571428572
uplitum	uplium	0.8571428571428572
turbari	turbare	0.8571428571428572
ripari	ripario	0.8571428571428572
arcidiaconus	arcidiaconibus	0.8571428571428572
ricild	ricilda	0.8571428571428572
ricild	ricilde	0.8571428571428572
partis	parutis	0.8571428571428572
reresbi	reuesbi	0.8571428571428572
mutatam	mutata	0.8571428571428572
mutatam	mutatum	0.8571428571428572
bentona	fentona	0.8571428571428572
redacta	redacte	0.8571428571428572
isnardo	inardo	0.8571428571428572
isnardo	isnardi	0.8571428571428572
colnere	cornere	0.8571428571428572
suisque	suique	0.8571428571428572
suisque	quisque	0.8571428571428572
iniqus	iniquis	0.8571428571428572
iniqus	iniquus	0.8571428571428572
waranto	warant	0.8571428571428572
sartum	esartum	0.8571428571428572
sartum	asartum	0.8571428571428572
saresbiriensi	saresburiensis	0.8571428571428572
lambroc	lambric	0.8571428571428572
lambroc	pambroc	0.8571428571428572
cleris	cleeris	0.8571428571428572
fideles	fidelem	0.8571428571428572
fideles	fidele	0.8571428571428572
claudat	claudit	0.8571428571428572
metropolitanus	metropolitane	0.8571428571428572
metropolitanus	metropolitana	0.8571428571428572
metropolitanus	metropolitano	0.8571428571428572
metropolitanus	metropolitani	0.8571428571428572
cristianitas	cristianitatis	0.8571428571428572
neweham	newnham	0.8571428571428572
oberit	obierit	0.8571428571428572
secundi	secunde	0.8571428571428572
neweham	niweham	0.8571428571428572
secundi	secundo	0.8571428571428572
secundi	secunda	0.8571428571428572
secundi	secondi	0.8571428571428572
suisque	tuisque	0.8571428571428572
dicebat	dicebam	0.8571428571428572
maioris	maiori	0.8571428571428572
roinges	roinge	0.8571428571428572
plumton	plumtun	0.8571428571428572
plumton	plunton	0.8571428571428572
plumton	plimton	0.8571428571428572
maiorem	maiores	0.8571428571428572
cxliii	mcxliii	0.8571428571428572
absalom	absalon	0.8571428571428572
saresbiriensi	salesbiriensis	0.8571428571428572
solebam	solebas	0.8571428571428572
esceis	escetis	0.8571428571428572
anorum	agnorum	0.8571428571428572
teforde	teford	0.8571428571428572
ernisio	ernsio	0.8571428571428572
anorum	panorum	0.8571428571428572
dicebat	decebat	0.8571428571428572
ernisio	ernisii	0.8571428571428572
tenende	tenend	0.8571428571428572
sedula	scedula	0.8571428571428572
sedula	sedulam	0.8571428571428572
compono	compoto	0.8571428571428572
patric	pateric	0.8571428571428572
patric	patrico	0.8571428571428572
ocupato	ocupati	0.8571428571428572
ocupato	ocupata	0.8571428571428572
ocupato	ocupat	0.8571428571428572
proprii	propria	0.8571428571428572
neweham	nuweham	0.8571428571428572
fuerunt	fuerint	0.8571428571428572
fuerunt	fuerant	0.8571428571428572
fuerunt	querunt	0.8571428571428572
oswaldesengas	oswaldeshenges	0.8571428571428572
terling	merling	0.8571428571428572
samuel	samuele	0.8571428571428572
angerus	angerum	0.8571428571428572
efectus	efectu	0.8571428571428572
rogerii	ogerii	0.8571428571428572
rogerii	rogeri	0.8571428571428572
efectus	efectum	0.8571428571428572
rogerii	rogerio	0.8571428571428572
angerus	algerus	0.8571428571428572
burneha	burnea	0.8571428571428572
gutlaco	gutlaci	0.8571428571428572
tenende	tenenda	0.8571428571428572
hacford	hicford	0.8571428571428572
hacford	haiford	0.8571428571428572
tenende	tenendo	0.8571428571428572
tenende	tenendi	0.8571428571428572
tenende	tenente	0.8571428571428572
ulueret	uiueret	0.8571428571428572
westcep	estcep	0.8571428571428572
routebi	goutebi	0.8571428571428572
routebi	roucebi	0.8571428571428572
monceio	munceio	0.8571428571428572
burneha	burneh	0.8571428571428572
efectus	afectus	0.8571428571428572
angerus	augerus	0.8571428571428572
efectus	efectui	0.8571428571428572
wilemus	wilelus	0.8571428571428572
wluredi	aluredi	0.8571428571428572
fideles	fidelis	0.8571428571428572
saresbiriensi	saresberiensis	0.8571428571428572
incepit	incepi	0.8571428571428572
incepit	incipit	0.8571428571428572
tempori	tempore	0.8571428571428572
ibique	sibique	0.8571428571428572
moleret	molere	0.8571428571428572
clxiii	mclxiii	0.8571428571428572
clxiii	clxuiii	0.8571428571428572
lexouii	luxouii	0.8571428571428572
retenta	retento	0.8571428571428572
retenta	retentu	0.8571428571428572
wilemus	wilemum	0.8571428571428572
wluredi	eluredi	0.8571428571428572
moleret	moueret	0.8571428571428572
rocford	rucford	0.8571428571428572
tempori	tempora	0.8571428571428572
alduno	alduino	0.8571428571428572
montium	pontium	0.8571428571428572
moleret	molerez	0.8571428571428572
curcune	curcun	0.8571428571428572
curcune	curtune	0.8571428571428572
renuntiauerit	renuntiauerunt	0.8571428571428572
minimis	minimus	0.8571428571428572
wocatur	uocatur	0.8571428571428572
formari	formare	0.8571428571428572
altari	altaris	0.8571428571428572
bardul	bardulf	0.8571428571428572
redebal	redehal	0.8571428571428572
preber	prebere	0.8571428571428572
hairun	hairune	0.8571428571428572
capture	captura	0.8571428571428572
cintona	kintona	0.8571428571428572
adelise	adelize	0.8571428571428572
cintona	cuntona	0.8571428571428572
adelise	adeline	0.8571428571428572
impresa	impreso	0.8571428571428572
ministrabunt	administrabunt	0.8571428571428572
warena	warenas	0.8571428571428572
boueria	brueria	0.8571428571428572
adelise	adelice	0.8571428571428572
adelise	adelide	0.8571428571428572
extrema	extreme	0.8571428571428572
strade	strande	0.8571428571428572
warena	warenam	0.8571428571428572
modicis	modiis	0.8571428571428572
uerduno	uirduno	0.8571428571428572
uerduno	uerdun	0.8571428571428572
luctum	fluctum	0.8571428571428572
uerduno	uerdumo	0.8571428571428572
catali	catalis	0.8571428571428572
liberationis	liberationibus	0.8571428571428572
marino	martino	0.8571428571428572
calumpniabitur	calumniabatur	0.8571428571428572
cintona	wintona	0.8571428571428572
cobeham	cobham	0.8571428571428572
cintona	ciltona	0.8571428571428572
cobeham	coseham	0.8571428571428572
cobeham	cabeham	0.8571428571428572
cobeham	coteham	0.8571428571428572
cobeham	coueham	0.8571428571428572
bermundeseia	beremundeseiam	0.8571428571428572
sanctem	sanctam	0.8571428571428572
bermundeseia	beremundesheia	0.8571428571428572
sanctem	sancte	0.8571428571428572
sanctem	sanctm	0.8571428571428572
emendationis	emendationibus	0.8571428571428572
ignardo	inardo	0.8571428571428572
miserie	miserim	0.8571428571428572
miserie	miseria	0.8571428571428572
modicis	medicis	0.8571428571428572
ardena	ardenia	0.8571428571428572
culture	cultura	0.8571428571428572
edoctum	edictum	0.8571428571428572
edoctum	edoctus	0.8571428571428572
fulceri	fulcer	0.8571428571428572
fulceri	fulcero	0.8571428571428572
miserie	misere	0.8571428571428572
fulceri	fulciri	0.8571428571428572
miserie	miserit	0.8571428571428572
cintona	cinton	0.8571428571428572
cintona	lintona	0.8571428571428572
extrema	extremo	0.8571428571428572
iritare	iritari	0.8571428571428572
extrema	extremi	0.8571428571428572
clameum	clamium	0.8571428571428572
multona	multon	0.8571428571428572
multona	dultona	0.8571428571428572
atribuo	tribuo	0.8571428571428572
ansgeri	ausgeri	0.8571428571428572
ansgeri	asgeri	0.8571428571428572
solebat	uolebat	0.8571428571428572
diablo	diabolo	0.8571428571428572
teluris	tenuris	0.8571428571428572
ingulfo	ingulfi	0.8571428571428572
pomerii	pomerio	0.8571428571428572
