Group,Words
9443,tergiversacione tergiversatione
9444,restauracio restauratio
9445,cumerantreuwe cumerantreowe
9446,inreuocabilia ireuocabilia inreuocabili
9447,alderescumbe aldderescumbe
9448,litegesheued lutegesheued
9449,erumnosaque erumpnosaque
9450,cranfeldinga crancfeldinga
9451,easteweardere easteweardre
9452,dcccclxviiii dcccclxviii dcccclxiiii dcccclxxiiii dcccclviiii dcccclxxviiii
9453,inquinamento inquinamenti
9454,reedificarent reedificaret
9455,indominicatis indominicatus
9456,immunitate immunitatem
9457,achiepiscopo archiepiscopo
9458,psallentium psalentium
9459,archiepscopus archiepiscopus
9460,ellmhamensis elmhamensis
9461,doroverensis dorovernensis
9462,convenienti conuenienti
9463,circumveniendo circumueniendo
9464,inmarcessibilem immarcessibilem inmarcesibilem
9465,earmingaford earningaford
9466,correptiones coreptiones
9467,sermocinatione sermocinationes
9468,inconvulsis inconuulsis
9469,patheneberga pateneberga
9470,genetricique genetricisque genitricique
9471,epilempticis epilempticus
9472,beornwoldes beorwoldes
9473,prerogative prerogativa prerogatiue
9474,architenens arcitenens
9475,munificatione munificacione
9476,rivulorumque riuulorumque
9477,subjeccionis subieccionis
9478,confessionis concessionis confesionis
9479,migraverint migrauerint
9480,habitacioni habitationi
9481,conveniencia conueniencia
9482,portiunculis porciunculis
9483,possiderat possiderant
9484,comparacionem comparationem comparacione
9485,incarnarcionis incarnacionis
9486,aldhelmique aldelmique
9487,convectione confectione
9488,disceptacione disceptatione
9489,circumjacencium circumjacentium
9490,adstipulavi adstipulaui
9491,athelwoldi athelwoldis
9492,fluctuatione fluctuationi
9493,coabbatibus coabatibus
9494,subsistencium subsistentium
9495,conquirendi conquerendi conquirendis conquirenti
9496,piscarioque piscarisque
9497,recompensacione recompensatione
9498,rotacionibus rotationibus
9499,revolutionis resolutionis
9500,inreparabilis ireparabilis
9501,reppererint repererint
9502,kynehlaforde cynehlaforde
9503,headorhundas headerhundas
9504,langanfelda langafelda
9505,wothringaberan wothringabyran
9506,wothringabyras wothringabyran
9507,herigetesham hergetesham
9508,wolcnesteda wolcnestede
9509,heauodbotles heafodbotles
9510,glestyngabyrig glestingabyrig
9511,roborandumque roborandamque
9512,einglalandes englalandes
9513,alisendnesse alisednesse alysendnesse
9514,unrihtwisliche unrihtwislice
9515,hundteontigan hundteontiga
9516,poposcerat poposcerant
9517,infidelitatis infidelitates
9518,nolenteque nolentesque
9519,ceptrigera sceptrigera
9520,dcccclxxxxii dcccclxxxvii dcccclxxxiii dcccclxxxii
9521,prepotentium prepotentum
9522,decretumue decretumque
9523,frodincgtune frodingtune
9524,mearranbeorg mearranbeorge
9525,ceodorbricge ceoddorbricge
9526,byrnewilla byrnewillan
9527,geswuteleth geswutelath
9528,cytanforth cytanfortha
9529,formatumque firmatumque
9530,serpentinus serpentinis
9531,conuersacione conuersatione conuersacionem conversacione
9532,integramque integraque
9533,borstealle borcstealle
9534,uoraginibus foraginibus
9535,humilissima humilisima
9536,cintanstigole cintastigole
9537,fearnbeorgingamearc fearnbiorgingamearc fearnbeorhgingamearce
9538,cystaningamerc cystaningamearc
9539,maningaforda maningforda
9540,principantur principatur
9541,recuperacionem recuperationem recuperacione
9542,adquisiciones adquisitiones
9543,cognoverint cognouerint
9544,examinacione examinatione
9545,consenscientibus consencientibus consensientibus
9546,corruiensis coruiensis
9547,esceswellan esceswyllan
9548,congregacionem congregationem congregacione
9549,scirgemote sciregemote
9550,gillingaham tillingaham
9551,risenburga risenburgam
9552,durcestrensis dorcestrensis
9553,seolesiensis selesiensis seolesensis
9554,alrescagan ealrescagan
9555,ealrescagen ealrescagan
9556,brunesford brunesforda
9557,contristari contriscari contristati
9558,affabiliter afabiliter
9559,adinuentionis adinuentioni
9560,hyscendenesmearce hyscandenesmearce
9561,bryhtwaldes bryhtwaldus
9562,confimauit confirmauit
9563,commendationem comendationem commendatione
9564,middelseaxa middelseaxan
9565,ethelweardes ethelwearde ethelwardes
9566,theshaurizat thesaurizat
9567,lycetfeldensis licetfeldensis
9568,brittanice brittannice
9569,licetfeldnensis licetfeldensis
9570,desperationem desperatione
9571,protomartyri protomartiri protomartyris
9572,burhwarefelda burhwarafelda
9573,inextinctum inextinctam
9574,superueniret superueniet
9575,repperitur repperiatur
9576,cantwerebyrig cantwarebyrig
9577,illustratione ilustratione
9578,predationem precationem prelationem
9579,committerem committere
9580,adipiscantur adipiscuntur adipiscentur
9581,phyrargirie phylargirie
9582,dcccclxxxxviii dcccclxxxviii
9583,sunnanburig sunnanbyrig
9584,chyrographorum cyrographorum chirographorum
9585,moderaminis moderamini
9586,hisseburna hisseburnan
9587,preceptionem receptionem preceptionum preceptione
9588,feornebeorh feornbeorh
9589,qualiterque qualiterue
9590,exhortantur exhortatur
9591,supranominatarum supranominatorum
9592,commmendaui commendaui
9593,eadburggebyrig eadburgebyrig
9594,cochemstede cochamstede
9595,deghamlice deghwamlice
9596,coppanforda coppanforde roppanforda
9597,forgifnesse forgifenesse
9598,giddincgforda giddingforda
9599,prenunciat prenunciata
9600,subministrauit subministraui
9601,sceftesbirio sceftesbiri sceftesbirie
9602,cornubensis cornubiensis
9603,redundanti redundantis
9604,antiquorem antiquiorem
9605,westweardes westwearde
9606,arcebiceop arcebisceop
9607,seolforhilted seolforhiltes
9608,hremesleage remesleage
9609,pillesleage pyllesleage
9610,oggodestun oggodestune
9611,ealdeswurthe ealdesworthe
9612,gestrangige gestrangie
9613,hrisebyrgan hrysebyrgan
9614,pronunciante pronunciantes
9615,prostrauerat prostrauerant
9616,contempsisse contempsise
9617,archiespiscopus archiepiscopus
9618,antiquissimis antiquisimis
9619,prothoplasto prothoplasti protoplasto
9620,exercitationes exercitatione
9621,similitudini similitudine similitudinis
9622,multiplicium multiplicum
9623,comprehendant comprehendat
9624,bregdesheale bregdeshale
9625,bryhtwoldus brihtwoldus bryhtwaldus
9626,suthwearde suthewearde suthweardne
9627,exoptabilem exoptabile
9628,lychefeldensis lichefeldensis
9629,appensione appensionem
9630,winanbeorh winanbeorhe
9631,readanburnan redanburnan
9632,incarnacionem incarnacione incarnationem
9633,perducuntur perducantur
9634,supplicitur suppliciter suplicitur
9635,luhanthirne luhanthyrne
9636,collateranea collaterana conlateranea
9637,acceptabilis aceptabilis
9638,calliditati calliditatis calliditate caliditati
9639,machinationem macinationem machinatione
9640,consensionis consensioni
9641,exterminat exterminata
9642,byrtuniensis byrtuniensi
9643,pollicitatione policitatione
9644,uisibilibis uisibilibus
9645,friningaham frinningaham
9646,wigeranceastre wigranceastre
9647,desiderabilius desiderabilis
9648,atheluuerdus atheluueardus atheluuardus
9649,ansythelege eansythelege
9650,commoditatis comoditatis commoditati
9651,stabilientur stabilietur
9652,cristescyrcean cristescyrcan
9653,choriscvmbam choriscvmba
9654,fostermeder fostermoder
9655,ethelwerde ethelwearde
9656,salutiferis salutiferi
9657,clarissima clarissimam
9658,beorhnothe beorhtnothe
9659,exancestre exanceastre
9660,dorcancensis dorcacensis
9661,weddreringesete wedreringesete
9662,consignantur consignatur consignentur
9663,wireceastrescire wirecestrescire
9664,beningwurthe beningwurte
9665,maledicetur maledicatur
9666,fearnleges fearnleages
9667,transgressum transgresum transgressus
9668,pragmatibus pragmaticus
9669,cerraxantur carraxantur
9670,specificationem specificationes
9671,membranulam membranula
9672,deseruiebat deseruiebant
9673,prothoplaustum prothoplastum protoplaustum
9674,concesserant conceserant concesserunt concesserat
9675,mensingtune mensintune
9676,mercingatun mercingatune
9677,mercingtune mercingatune
9678,deriuatisque diriuatisque derivatisque
9679,ealwealdendes ealweldendes
9680,perseuerabili perseuerabile perseverabili
9681,captiuitati captiuitate
9682,archiepipscopus archiepiscopus
9683,thedschipes thedchipes
9684,sendfulnesse sindfulnesse
9685,mearcesfleote mercesfleote
9686,presentator presentato presentatos presentatur
9687,famossisime famosisime
9688,ethelinganye athelinganye
9689,dorouornensis dorobornensis dorouernensis doruornensis
9690,hunstanestune hunstanestun
9691,cynelaforde cynehlaforde
9692,alisidnesse alisednesse lisidnesse
9693,bhihtuualdus brihtuualdus
9694,testimonis testimoniis
9695,fostorlande fosterlande
9696,forthrihtes northrihtes
9697,standforda standfordia
9698,hergerdesham hergeardesham
9699,concupiscimus concupiscamus
9700,exhortationis exhortationes
9701,inpedirentur impedirentur
9702,excommunicationi excomunicationi excommunicatione
9703,feornbergan feornbeorgan
9704,irrationabili irationabili
9705,commutauerit comutauerit
9706,exemplaribus exemplarius
9707,inpeditione impeditione inpetitione inpeditiones
9708,interruptio interuptio
9709,oxenafordscire oxenefordscire
9710,consencionem consensionem
9711,wigraceastrescire wigeraceastrescire
9712,adnichillare adnichilare
9713,abboteriche abbotriche
9714,stathelfaste stathelfast
9715,atheldrithe etheldrithe atheldrythe
9716,schyrreuen schyrereuen
9717,prouehendam prouehendum
9718,wederingesete wedreringesete
9719,appendicia appendicias
9720,barrocscire barocscire
9721,staffordscire steffordscire stafordscire
9722,paracdigmata paradigmata
9723,etheldrith etheldrithe
9724,sufficienta sufficienti suficienta
9725,chadeleshunte cadeleshunte
9726,wygornensis wigornensis wygorniensis
9727,lichesfeldensis lichefeldensis licesfeldensis
9728,scirbernensis scirburnensis
9729,nytwurthlicre nitwurthlicre
9730,suthwalsham sutwalsham
9731,totingtonne totingtone
9732,bearrucscira bearrucscire
9733,suthewerde suthewearde suthewerdne
9734,athelweardus athelwardus
9735,discutiendo discutienda
9736,karecteribus karacteribus carecteribus
9737,engelelandes englelandes
9738,archebisscop archebiscop archebissop
9739,bearrucscyre bearrucscire
9740,scyrgereuan scirgereuan
9741,frondliche freondliche
9742,morthslechte morthslehte
9743,flemeneformth flemeneformthe flemeneformte
9744,messepreostan messepreosta
9745,yrfewerdnesse erfewerdnesse
9746,heortfordscire hertfordscire heortfordscira
9747,dimergatur dimergantur
9748,cwennhofoton cwennhofton
9749,alesennesse alesednesse
9750,ultionibus sultionibus
9751,uendicasset uendicaset
9752,apportiantur aportiantur
9753,previlegium privilegium
9754,eboracensisira eboracensisire
9755,erchebissop archebissop
9756,pobbenettoce bobbenettoce
9757,widancumbes widancumbas
9758,netelforda neteliforda
9759,netelingeweg netelingewege
9760,geselignesse geselinesse geselignysse
9761,scyregerefan sciregerefan
9762,schyrerefen schyrereuen
9763,commandauerunt comandauerunt
9764,cuthredesdune cutredesdune
9765,piccingauurwe picingauurwe
9766,authoritate autoritate
9767,brancestrei brancestre
9768,infongenthef infongentef
9769,cupiditatum cupiditatem
9770,supramemoraui supramemorati
9771,buterwyelle buterwelle
9772,cheorletuna ceorletuna
9773,illustrabatur ilustrabatur
9774,archipresules archipresulis archipresule arcipresules
9775,commendaticiis comendaticiis
9776,hornningdun horningdun
9777,robustissime robustissima robustisime
9778,carolemanno carolemano
9779,shillingtone shilingtone
9780,cholingtone colingtone
9781,leofchildus leofcildus
9782,kinlievedene kinlieuedene
9783,esthamstede estamstede
9784,whathamstede whatamstede
9785,territoriiis territoriis teritoriiis
9786,stithenache stithenace
9787,solvendique soluendique
9788,sunnabyrig sunnanbyrig
9789,syllingtune sillingtune cyllingtune
9790,irruptionem iruptionem
9791,constituissem constituisse constituisem
9792,prudentissimam prudentisimam
9793,excellentiam excelentiam excellentia
9794,peccatorumque pecatorumque
9795,plenissima plenissimam
9796,tranquillitatis tranquilitatis
9797,sullimatione sulimatione sublimatione
9798,intelligatur inteligatur intelligantur
9799,coelestisque celestisque
9800,foelicitate felicitate foelicitatem
9801,oxnefordscire oxenefordscire
9802,flimenesfirmthe flimenesfirmth flemenesfirmthe
9803,munificientia munificentia munificientie
9804,friteuuoldus fritheuuoldus
9805,clarisimam clarissimam
9806,discesione discessione discesionem
9807,etelstanum ethelstanum
9808,winlesoram windlesoram
9809,silingtune sillingtune
9810,afirmationi afirmatione affirmationi
9811,teritoriam territoriam
9812,solidisime solidissime
9813,obstinatione obstinationem
9814,dedignetur dedignentur
9815,grentemaisnil grentemaisnilo
9816,glouecestria gloucestria glouecestrie gloecestria glouecestra
9817,fontanelense fontanelensem
9818,indeterminata indeterminato
9819,sirisbiriensis sarisbiriensis
9820,administraturos administraturus
9821,beatricesdene beatricesden
9822,ramesensis ramesiensis
9823,penitencii penitenciis
9824,superedificantam superedificandam
9825,comemorationum comemorationem
9826,inestimabilis inestimabili inestimabilia
9827,precelentisimi precelentisimo precelentisimis
9828,lindocolinensi lindocolinensis
9829,begminister begmenister
9830,seresberiensis saresberiensis sereberiensis seresberiensi serisberiensis
9831,snotingehamscire esnotingehamscire
9832,lincolenscire lincolnscire lincolescire
9833,prebiteros presbiteros
9834,cunestabularius conestabularius
9835,wentoniensi wintoniensi wentoniensis
9836,glastonieni glastoniensi
9837,promituntur premituntur
9838,lancastrum lanecastrum
9839,bermondesei bermondeshei bermondeseie
9840,esnotinghamscire esnotingehamscire
9841,teoduualdus teoduuoldus
9842,infirmabitur infirmabatur
9843,saropesbirie salopesbirie
9844,estretementona estretementon
9845,redentione fredentione
9846,gloucestra gloucestria glouecestra
9847,windeshoures windeshores
9848,lincolensis lincoliensis lincolnensis linconensis
9849,flandrencis flandrensis
9850,defendentur defendantur defenduntur
9851,quarantenas quarentenas quadrantenas quarantena
9852,grentebruge grantebruge
9853,saisierunt saisiuerunt
9854,nortamtuna nortamtunam
9855,badoniensis batoniensis badoniensi
9856,iumeticensi iemeticensi
9857,infanguenetef infangenetef infangueneteof infangnenetef
9858,contristatos contristatus
9859,reconsiliatum reconciliatum
9860,iustificet iustificent
9861,tedfordensi tefordensi
9862,nordhamtonam norhamtonam
9863,diripuerit diripuerint
9864,ratiocinatione ratiocinationem
9865,admensurati admensuraui
9866,fabricandam fabricanda
9867,colecestra colecestria
9868,herefortsira herefortscira herefordsira
9869,cantebriggesire cantebriggescire
9870,foresfacturas forisfacturas
9871,glecestresira glecestrescira glecestrasira glocestresira
9872,meresfeldam meresfelda
9873,nortamanorum nortmanorum
9874,cantabrigia cantebrigia cantabrigie cantabrigiam
9875,bedefortscira bedefordscira
9876,conducentes condecentes
9877,legrecestrensi legrcestrensi
9878,cantebruge cantebrugie cantebrugea
9879,euerwikesire euerwiksire
9880,erdintonam serdintonam
9881,cerleberiam cerleberia
9882,perimpleuit perimplebit
9883,sapientiorem sapientiores
9884,dunestauila dunestanuila
9885,uerecundia uerecundiam
9886,subnominate subnominati
9887,eboracshira eboracscira eboracsira eboracshire
9888,disratiocinauit diratiocinauit
9889,nortumberlandie nortumberlandia norhumberlandie
9890,sacrilegis sacrilegiis
9891,bardulfiuilam bardulfiuila
9892,salesbirias saresbirias salesbiriis
9893,salebiensis salebensis
9894,concupiscens concupiscenc
9895,dambleinuila ambleinuila
9896,aldermanesberi aldermanesberia
9897,wigresestrasira wigresestrasia
9898,warewicasira warewicesira
9899,diratiocinatum dirationcinatum
9900,betelesford betelsford
9901,infongenteof infangenteof infongeneteof infongentef infongenteaf
9902,manutentionis manutentioni
9903,forisfecerimus forisfacerimus
9904,lincoliascira lincolniascira
9905,precatione precationem
9906,criptamque scriptamque
9907,campegnolis campignolis
9908,retinentibus detinentibus
9909,eficiebatur deficiebatur
9910,huntedoniam huntedonia
9911,continuaset continuase
9912,diligeretur dirigeretur
9913,nuntiauerunt nuntiauerint
9914,precedebat precedebant
9915,confregerat confregeram
9916,kingeclera kingesclera
9917,rotamagensi rotomagensi rotmagensi
9918,aggregauerit aggregauerat
9919,katolicorum catolicorum katholicorum
9920,glucestrescira glecestrescira
9921,barnesleiam barnsleiam barneslaiam bardesleiam
9922,certificatas certificata certificatus
9923,halingeberig halingeberi
9924,wergeldweof wergildweof
9925,blincefeld blincesfeld
9926,halingberi halingeberi
9927,barbefluuium barbifluuium
9928,ledecestria ledecestra
9929,manifestentur manifestetur
9930,latisaquensi latisaquensis latisaquense
9931,bisopestreu bisopestre
9932,adelingtona adelingtone edelingtona
9933,transportandi transportando
9934,irencestre cirencestre
9935,lecestrensi glecestrensi lecestrensis legcestrensi cecestrensi
9936,warewiscira warewicscira
9937,perduxerunt perduxerint
9938,eboracisire eboracisira eboraciscire
9939,nohamptone norhamptone
9940,dunstabulam donstabulam
9941,biscopesmore bishopesmore
9942,sulfhamtona sulfhamtuna
9943,snitenesfelt snitenefelt
9944,latronciniis latrociniis
9945,glecestram glecestriam
9946,walingtona watlingtona
9947,silkstonam silkestonam
9948,certificant certificat certificent
9949,infangenestef infangenetef
9950,considerabo considerato considerauo
9951,iusticietur iusticientur
9952,conuocationis conuocationes
9953,warengeforda warengeford warengefordia
9954,cenileworde cenileworda
9955,cnaresburgo cnaresburg
9956,extramitatur extramitantur
9957,pintoniensi wintoniensi
9958,luxoniensi leuxoniensi
9959,intercedant intercedunt
9960,constituerim constituerit constituerem
9961,rouuecestria rouecestria
9962,perambulare perambulari
9963,statfordescir statfordescira
9964,cumbrelanda cumerelanda
9965,moretoniensis moretonensis
9966,sauigneiensis sauigniensis
9967,participabitur participabatur
9968,proposuistis proposuisetis
9969,blecestunam blecestonam
9970,pretermitatur pretermitetur
9971,signatione asignatione signationem
9972,steindropeskire steindropesire
9973,torcleraria torclearia
9974,salisbiriensis salesbiriensis salisberiensis salisburiensis sarisbiriensis
9975,placitauerat placitauerit
9976,bleicestonam blecestonam
9977,condonarent condonaret
9978,constantinensi constantiensi
9979,mancipauit emancipauit
9980,eborascisira eboracisira
9981,blecestona blecestonam
9982,deuenscira deuenescira
9983,disturbauit disturbabit
9984,disrationet disrationent
9985,cicestreusi cicestrensi
9986,midlesburc midelesburc
9987,midilsburgh midilsburghe
9988,stafordsira stafordshira stafordscira stafordsire
9989,mansiconarius mansionarius
9990,obtinentum obtinentium
9991,norhamptonam norhamtonam norhamptonau nortamptonam norhamptoniam
9992,stiuentona stiuentonam
9993,herefordesira herefordsira herefordesir
9994,wincelcumbensis wincecumbensis
9995,infoghenteof infogheneteof
9996,habundantur habundanter
9997,eboracsiria eboracsira eboracisiria
9998,sumoneatis submoneatis
9999,cantebrigscira cantebriggscira
10000,huntedonscire huntedonscira huntedonescire
10001,utfongeneteof utfangeneteof
10002,contestabatur contestabantur
10003,infangeneteue infangenetefe
10004,cunestabulo conestabulo
10005,furhurnesio fuhurnesio
10006,glecestrescire glecestrescira
10007,lanstanetone lanstauetone
10008,examinarent examinasent examinaret
10009,stadfordscira stafordscira
10010,begefordiam bedefordiam
10011,filgelingam figelingam
10012,midelesburgo midelesburgh
10013,exheredatus exheredatur
10014,siluanecta siluanectas
10015,incarnatioms incarnations incarnatiomis
10016,oxenfordshira oxenefordshira oxenfordshire
10017,malmesberias malmesberia
10018,heortfordiscira heortfordscira
10019,custamentum sustamentum costamentum
10020,suscepionis susceptionis
10021,estdepinga westdepinga
10022,comfortauerint confortauerint
10023,disturbatio disturbati
10024,windreshora windleshora windreshore
10025,ambitionem cambitionem
10026,hinfangenetof hinfangeneteof
10027,cristescerciam cristescercia
10028,mercenario mercenarios
10029,cistersensis cistersiensis cistercensis
10030,atentauerint atentauerit
10031,oxeneforda oxenefordia oxenefordam
10032,westimonasterio westmonasterio
10033,constantiens constantiensi constantien
10034,superuiuendum superuidendum
10035,aismonderbi asmonderbi
10036,consecretur consecrentur
10037,perticipante participante
10038,bermundesia bermundeseia bermundesie
10039,conestabulatum constabulatum
10040,portmanesmot portmanemot
10041,infangnetef infangenetef infangetef
10042,sceldestona scaldestona
10043,bemsintona bempsintona
10044,bromesfelda brumesfelda
10045,oxenfordam oxenfordiam oxenefordam
10046,melefordia merlefordia
10047,protegenda protegendam protegendas
10048,cestrenetona cestrentona
10049,donestanuila dunestanuila
10050,slopesberia salopesberia slopesburia
10051,gutmundela gutmundelai
10052,astringentur astringantur astringetur astringuntur
10053,cestrescire cestrescira cestresire cestrescir cestriscire cestreshire
10054,bracebrige bracebrigge
10055,aumentando augmentando aucmentando
10056,foresfacti foresfactis
10057,gardarobam guardarobam
10058,inperfectioni interfectioni
10059,rouecestriensi rouecestrensi
10060,hertesheued hertesheuid
10061,comemorandum comemorandus
10062,scropesberia scrobesberia
10063,conciderunt concederunt
10064,liministria liministra
10065,nortumberlandiam nortumberlandia
10066,requiescens requiescent
10067,obedenciarius obedienciarius
10068,aumodesbiria aumodesbiriam
10069,teukesburia teokesburia teukesburi
10070,disignantur designantur
10071,substantialem substantiale
10072,clarebaldo clarembaldo clarenbaldo
10073,examplificet exemplificet
10074,hotringeham otringeham
10075,continuerint contingerint continuerit
10076,honorantibus honorantius
10077,wasingtona wasingetona
10078,salesbeniensi salesberiensi
10079,corduanariis corduanarius corduanarii
10080,coruisariis coruisarius coruesariis
10081,expectabuntur exspectabuntur
10082,afiduciaui afiduciauit
10083,seresburiensi saresburiensi seresberiensi
10084,wandregesilus wandregisilus
10085,mercintona mercintonam
10086,manutenentiam manutenentium
10087,fortelmeton fortelmetun
10088,comonitioni comonitione comonitionis
10089,arcidiaconem arcidiaconum arcidiacone arcidaconem
10090,hauecestuna hauecestune
10091,superstitum superstitem
10092,iustitialibus iusticialibus
10093,gerardmulin gerardmoulin
10094,protraheret protrahere
10095,fauorabiliores fauorabiliorem
10096,distingunt distinguant distringunt
10097,designarent resignarent
10098,negotiantes negociantes
10099,salmurensem salmurenses
10100,alencestria alincestria
10101,solicitamus policitamus
10102,prestefeld prestesfeld
10103,infangendetef infangenetef
10104,gloosestrie gloocestrie
10105,cantebrugiescira cantebruggescira
10106,cantebrugia cantebrigia cantebrugie cantebrugiam cantebrugea
10107,engelramus engelramnus
10108,murationibus mutationibus
10109,salesberensi salesberiensi
10110,guarantizabo garantizabo gwarantizabo
10111,infanckentef infanckenetef
10112,gislbertum gislebertum
10113,dunestanula dunestanuila
10114,bedefordscire bedefordscira
10115,badelsdona badelesdona
10116,bistelesham bistelsham
10117,dantesborne dantesburne
10118,utfangeneieof utfangeneteof
10119,beltesfordia beltesfordie
10120,steuecewrta steuecewrda
10121,hestoldesham hextoldesham hestildesham
10122,steuecewrd steuecewrda
10123,suscipiemur suscipiemus suscipietur
10124,deuiauerint deuiauerit
10125,brungarftet brungarflet
10126,pretendiset pretendise
10127,wlnestewait wluestewait
10128,salopsiria salopesiria
10129,confluxerant confluxerint confluxerat
10130,contenderamus contendebamus contenderimus
10131,comprobant comprobante
10132,protenderunt pretenderunt
10133,concordantur concordatur
10134,acquietantibus adquietantibus
10135,recongnoui recongnouit
10136,recongnitionem recognitionem recongnitione
10137,edelingtuna edelingtona
10138,uicecomitibiis uicecomitibis
10139,breidesale breideshale
10140,despensarii despensario dispensarii
10141,teokemarescum teokesmarescum
10142,premansurum remansurum
10143,dorobemensi doroberensi
10144,windelshora windeleshora
10145,pitumistre pituminstre
10146,dunestanuil dunstanuil dunestanuila
10147,quitantiis quietantiis
10148,scerdintonam serdintonam
10149,teokesbirie teokesbiria teokesberie teokesburie
10150,estmolendinum westmolendinum
10151,exprimetur exprimentur
10152,setingentas septingentas
10153,cistercensi cisterciensi cistercens cistercensis
10154,denuntiantibus renuntiantibus
10155,uindicabitur uendicabitur
10156,sustineatis sustinetis
10157,blacaburna blacaburnam
10158,huntintona huntingtona
10159,lincolneenses lincolnienses
10160,conquiescerem conquiescere
10161,leigrecestre legrecestre
10162,irogatione dirogatione
10163,legecestre legrecestre
10164,semplingaham semplingham sempingaham
10165,grauabuntur grauabantur
10166,adoluerint adoleuerint
10167,cauresfeld caueresfeld
10168,interceserit interceperit
10169,ueneratioribus ueneratoribus
10170,horningedon horningeton
10171,cantebrigg cantebrigge
10172,guarenboluil guarenboluila
10173,poselingewrt poselingewrte
10174,kinewaldgraue kinewaldgraues
10175,bimanescouge bimanescoug
10176,meretonensis moretonensis
10177,institerit instituerit
10178,cliuelandam cliuelanda
10179,inordinatum inordinatus
10180,acquitauerunt acquietauerunt
10181,cristescurcia cristescercia
10182,perhiberent perhiberet
10183,difidentia difidentiam
10184,necesitatum necesitatem necessitatum
10185,sustinuerim sustinuerit
10186,costantiis constantiis
10187,foderingheia foderinghei
10188,hundinctun hundinctune
10189,frisemarais frisemareis frismarais
10190,denotationem denotatione
10191,ualitudinarii ualitudinaria
10192,extingueretur extinguerentur
10193,intimauerint intimauerant intimauerunt
10194,prodictionibus productionibus
10195,sabricteswro sabricteswrd
10196,saisauimus saisiauimus
10197,inprobitatem inprobitate improbitatem
10198,foudringhei fodringhei
10199,almodesberia almodesberiam
10200,garentizandum garantizandum warentizandum
10201,precidente prescidente precidentes
10202,warentabimus warantabimus
10203,irnperpetuum inperpetuum
10204,exsecrabilis execrabilis
10205,ascentione ascentionem
10206,rieualenis rieualensis
10207,guarentizabit garentizabit guarantizabit
10208,pernoctauerint pernoctauerit
10209,prosternabantur prosternabatur
10210,ierosolitane ierosolitani
10211,kinildewrde kenildewrde kinildewrda kinildewurde
10212,salesburia salesburiam
10213,poslingewrde poslingewurde
10214,superabundet superhabundet superabundat
10215,responsalibus desponsalibus
10216,resuscitentur resuscitetur
10217,danecastriam donecastriam
10218,hospitabimur hospitabitur
10219,stikinggeland stikingeland
10220,wintonienei wintoniensi
10221,pertinendum pertinendam
10222,renunciata prenunciata
10223,alnodestone alnodeston
10224,inhabitandis inhabitandos
10225,delinquerint deliquerint relinquerint delinquerit
10226,wicingeset wicingesete
10227,otringehide otringehite
10228,nordbarsham norbarsham nortbarsham
10229,bilingeford bilingford
10230,raringeshag haringeshag
10231,sudwicensem sudwiciensem
10232,hestberhunt hestburhunt
10233,berceleswic bercleswic
10234,infirmatoria infirmatorii infirmatoriam
10235,winkesleia winskesleia
10236,licesfedensis licesfeldensis
10237,defunctoque defuncteque
10238,presumebat presumebant
10239,lamberhersta lamberherste
10240,diremptionem direptionem
10241,glowcestriensi glowecestriensi gloucestriensi glocestriensi
10242,glowecestrie glouecestrie
10243,musteriolo mousteriolo
10244,keteringeham keteringham
10245,marganensis marianensis
10246,warewicshire warewicshira
10247,predominata prenominata
10248,acquisitionum acquisitionem adquisitionum
10249,sterlinguarum sterlingarum
10250,noramtonie norhamtonie
10251,purcaciandam purcaciandas
10252,deforciate deforciante
10253,meneuiensi meneuiensis
10254,ingelramum ingelramnum
10255,impeditionem impeditione impetitionem
10256,transferandam transferendam
10257,mitigabimus mitigauimus
10258,meisnilhermer maisnilhermer mesnilhermer
10259,sparweseie spareweseie
10260,lincoiniensi lincolniensi linconiensi
10261,conuetrensis conuentrensis
10262,comuniamus comunicamus
10263,saresbiriensium saresburiensium
10264,saresbiriensibus saresburiensibus
10265,fridaistrate fridaistrat frideistrate fridaistrete
10266,representabunt representarunt
10267,malignanti malignantis
10268,adquietandas adquietanda adquietandam
10269,descenderent descenderint descenderunt descenderant
10270,caritatibus karitatibus
10271,langelande langelandes
10272,interponente interponent interponentes
10273,redundationem redundatione
10274,infanghenteof infangenteof infangheteof infangheneteof
10275,rouecestrenst rouecestrensi
10276,sturministre sturministr esturministre
10277,humfrauile humframuile humfraiuile
10278,kinilewurde kinildewurde
10279,protomartir protomartiri
10280,wiueleshete wiueleshiete
10281,benefurlong berefurlong
10282,langefurlong lingefurlong longefurlong
10283,triumpalis triumphalis
10284,clerenbaldo clarenbaldo
10285,danecastrum lanecastrum
10286,ierosolomitane ierosolomitani ierosolimitane ierosolomitano
10287,nicoliminus nicolominus
10288,hardingeswede hardingeswed
10289,briteuebrige britbeuebrige
10290,preasignatos preasignato
10291,beneficientia beneficentia beneficientie
10292,redundabat redundabant
10293,feldinggate fildinggate
10294,stodfaldgile stodfalgile
10295,welpstanes welpestanes
10296,aportauerint asportauerint
10297,swaleweclin swalewecliu
10298,litigationi litigationis
10299,wincelecumbe wincelcumbe
10300,waxtunesam waxtunesham
10301,renouabimus renouauimus
10302,flesmangurestret flesmangerestret
10303,goldinggeham goldingeham
10304,herbergerie herbergarie
10305,portemanemot portmanemot
10306,dirationauimus disrationauimus
10307,cicetrensi cicestrensi
10308,estdonilande westdonilande
